pretty_comp,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,minimum Number,maximum Number,range Number,mean Number,avg_dev Number,mode Number,minimum MendeleevNumber,maximum MendeleevNumber,range MendeleevNumber,mean MendeleevNumber,avg_dev MendeleevNumber,mode MendeleevNumber,minimum AtomicWeight,maximum AtomicWeight,range AtomicWeight,mean AtomicWeight,avg_dev AtomicWeight,mode AtomicWeight,minimum MeltingT,maximum MeltingT,range MeltingT,mean MeltingT,avg_dev MeltingT,mode MeltingT,minimum Column,maximum Column,range Column,mean Column,avg_dev Column,mode Column,minimum Row,maximum Row,range Row,mean Row,avg_dev Row,mode Row,minimum CovalentRadius,maximum CovalentRadius,range CovalentRadius,mean CovalentRadius,avg_dev CovalentRadius,mode CovalentRadius,minimum Electronegativity,maximum Electronegativity,range Electronegativity,mean Electronegativity,avg_dev Electronegativity,mode Electronegativity,minimum NsValence,maximum NsValence,range NsValence,mean NsValence,avg_dev NsValence,mode NsValence,minimum NpValence,maximum NpValence,range NpValence,mean NpValence,avg_dev NpValence,mode NpValence,minimum NdValence,maximum NdValence,range NdValence,mean NdValence,avg_dev NdValence,mode NdValence,minimum NfValence,maximum NfValence,range NfValence,mean NfValence,avg_dev NfValence,mode NfValence,minimum NValence,maximum NValence,range NValence,mean NValence,avg_dev NValence,mode NValence,minimum NsUnfilled,maximum NsUnfilled,range NsUnfilled,mean NsUnfilled,avg_dev NsUnfilled,mode NsUnfilled,minimum NpUnfilled,maximum NpUnfilled,range NpUnfilled,mean NpUnfilled,avg_dev NpUnfilled,mode NpUnfilled,minimum NdUnfilled,maximum NdUnfilled,range NdUnfilled,mean NdUnfilled,avg_dev NdUnfilled,mode NdUnfilled,minimum NfUnfilled,maximum NfUnfilled,range NfUnfilled,mean NfUnfilled,avg_dev NfUnfilled,mode NfUnfilled,minimum NUnfilled,maximum NUnfilled,range NUnfilled,mean NUnfilled,avg_dev NUnfilled,mode NUnfilled,minimum GSvolume_pa,maximum GSvolume_pa,range GSvolume_pa,mean GSvolume_pa,avg_dev GSvolume_pa,mode GSvolume_pa,minimum GSbandgap,maximum GSbandgap,range GSbandgap,mean GSbandgap,avg_dev GSbandgap,mode GSbandgap,minimum GSmagmom,maximum GSmagmom,range GSmagmom,mean GSmagmom,avg_dev GSmagmom,mode GSmagmom,minimum SpaceGroupNumber,maximum SpaceGroupNumber,range SpaceGroupNumber,mean SpaceGroupNumber,avg_dev SpaceGroupNumber,mode SpaceGroupNumber,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,compound possible,max ionic char,avg ionic char,delta_e,magmom_pa,energy_pa,stability,bandgap,volume_pa
Np(PS3)4,3,0.7463869141440895,0.7146244020093132,0.7064629375860553,0.7059284556998092,0.7058835483511695,15.0,93.0,78.0,20.294117647058822,8.553633217993077,16.0,22.0,88.0,66.0,82.94117647058823,7.169550173010384,88.0,30.973762,237.0,206.026238,43.86323811764706,22.72197198615917,32.065,317.3,917.0,599.7,402.7364705882353,60.50159169550167,388.36,3.0,16.0,13.0,15.0,1.411764705882353,16.0,3.0,7.0,4.0,3.235294117647059,0.4429065743944637,3.0,105.0,190.0,85.0,110.47058823529412,9.356401384083044,105.0,1.36,2.58,1.22,2.416470588235294,0.2308650519031142,2.58,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,3.5294117647058822,0.6643598615916956,4.0,0.0,1.0,1.0,0.0588235294117647,0.1107266435986159,0.0,0.0,4.0,4.0,0.2352941176470588,0.4429065743944637,0.0,5.0,7.0,2.0,5.823529411764706,0.3875432525951559,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.117647058823529,0.4152249134948096,2.0,0.0,9.0,9.0,0.5294117647058824,0.9965397923875432,0.0,0.0,10.0,10.0,0.5882352941176471,1.1072664359861593,0.0,2.0,19.0,17.0,3.235294117647059,1.8546712802768168,2.0,18.45375,25.786875,7.333124999999999,24.59865896357647,1.6774814631861588,25.786875,0.0,2.202,2.202,1.936705882352941,0.3745328719723183,2.202,0.0,0.0,0.0,0.0,0.0,0.0,2.0,70.0,68.0,53.52941176470589,24.249134948096888,70.0,2.0,3.5294117647058822,0.0588235294117647,0.2352941176470588,False,0.3107146894533736,0.0212884129933884,-0.646134936632,0.17642015,-5.33090716941,-0.0311663804213,1.084,24.3288
Tb3Ni2,2,0.7211102550927979,0.6542132620377179,0.6150303314869644,0.6048951994087753,0.6010324601930125,28.0,65.0,37.0,50.2,17.759999999999998,65.0,29.0,61.0,32.0,41.8,15.36,29.0,58.6934,158.92535,100.23195,118.83257,48.11133600000001,158.92535,1629.0,1728.0,99.0,1668.6,47.51999999999998,1629.0,3.0,10.0,7.0,5.8,3.3599999999999994,3.0,4.0,6.0,2.0,5.2,0.96,6.0,124.0,194.0,70.0,166.0,33.6,194.0,1.21,1.91,0.7,1.4899999999999998,0.3359999999999999,1.21,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.2,3.8400000000000007,0.0,0.0,9.0,9.0,5.4,4.32,9.0,10.0,11.0,1.0,10.6,0.4800000000000001,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.8,0.9600000000000002,0.0,0.0,5.0,5.0,3.0,2.4,5.0,2.0,5.0,3.0,3.8,1.44,5.0,10.32,31.7366666667,21.4166666667,23.17000000002,10.280000000016,31.7366666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.23815788,0.285789456,0.0,194.0,225.0,31.0,206.4,14.88,194.0,2.0,0.0,3.2,5.4,False,0.1512791964051105,0.0363070071372265,0.0353151392,0.03072695,-5.363986722,0.0041026305,0.0,22.5621
DyB2,2,0.7453559924999299,0.6933612743506347,0.6707822056951861,0.667408235036379,0.6667317422407864,5.0,66.0,61.0,25.33333333333333,27.111111111111114,5.0,31.0,72.0,41.0,58.333333333333336,18.22222222222222,72.0,10.811,162.5,151.689,61.374,67.41733333333333,10.811,1685.0,2348.0,663.0,2127.0,294.6666666666667,2348.0,3.0,13.0,10.0,9.666666666666666,4.444444444444445,13.0,2.0,6.0,4.0,3.333333333333333,1.777777777777778,2.0,84.0,192.0,108.0,120.0,48.0,84.0,1.22,2.04,0.8200000000000001,1.7666666666666666,0.3644444444444445,2.04,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,3.333333333333333,4.444444444444444,0.0,3.0,12.0,9.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.333333333333333,2.222222222222222,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,4.0,5.0,1.0,4.666666666666667,0.4444444444444443,5.0,7.1725,31.24,24.0675,15.195,10.696666666666667,7.1725,0.0,1.524,1.524,1.016,0.6773333333333333,1.524,0.0,0.0,0.0,0.0,0.0,0.0,166.0,194.0,28.0,175.33333333333334,12.444444444444448,166.0,2.0,0.6666666666666666,0.0,3.333333333333333,False,0.1547306964721815,0.0343845992160403,-0.561870095556,-0.000491033333333,-6.54768291,-0.0629945425516999,0.0,12.0836
K3Np(MoO5)2,4,0.667317390751957,0.6324117579094501,0.6253446197495213,0.6250206765192269,0.625000375461485,8.0,93.0,85.0,19.625,14.765625,8.0,3.0,87.0,84.0,62.5625,30.546875,87.0,15.9994,237.0,221.0006,44.13805625,37.06322890625,15.9994,54.8,2896.0,2841.2,516.661875,644.8767968750001,54.8,1.0,16.0,15.0,11.125,6.09375,16.0,2.0,7.0,5.0,3.0625,1.328125,2.0,66.0,203.0,137.0,110.4375,55.546875,66.0,0.82,3.44,2.62,2.65875,0.9765625,3.44,1.0,2.0,1.0,1.6875,0.4296875,2.0,0.0,4.0,4.0,2.5,1.875,4.0,0.0,5.0,5.0,0.6875,1.1171875,0.0,0.0,4.0,4.0,0.25,0.46875,0.0,1.0,7.0,6.0,5.125,1.546875,6.0,0.0,1.0,1.0,0.3125,0.4296875,0.0,0.0,2.0,2.0,1.25,0.9375,2.0,0.0,9.0,9.0,1.1875,1.9296875,0.0,0.0,10.0,10.0,0.625,1.171875,0.0,1.0,19.0,18.0,3.375,2.609375,2.0,9.105,73.1066666667,64.00166666669999,22.51273437500625,18.97272460938516,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,82.9375,91.2890625,12.0,1.6875,2.5,0.6875,0.25,True,0.8202341305415322,0.1586516954836653,-2.49864887575,0.124999978125,-7.522514280619999,0.0102430542279999,3.27,15.6454
TaF3,2,0.7905694150420949,0.7591472429689157,0.7506162703470459,0.7500489811920582,0.7500012701219063,9.0,73.0,64.0,25.0,24.0,9.0,48.0,93.0,45.0,81.75,16.875,93.0,18.9984032,180.94788,161.9494768,59.4857724,60.7310538,18.9984032,53.5,3290.0,3236.5,862.625,1213.6875,53.5,5.0,17.0,12.0,14.0,4.5,17.0,2.0,6.0,4.0,3.0,1.5,2.0,57.0,170.0,113.0,85.25,42.375,57.0,1.5,3.98,2.48,3.36,0.93,3.98,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.75,1.875,5.0,0.0,3.0,3.0,0.75,1.125,0.0,0.0,14.0,14.0,3.5,5.25,0.0,7.0,19.0,12.0,10.0,4.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75,0.375,1.0,0.0,7.0,7.0,1.75,2.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.5,2.25,1.0,9.7075,18.12,8.412500000000001,11.810625,3.1546875000000005,9.7075,0.0,1.97,1.97,1.4775,0.73875,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15.0,229.0,214.0,68.5,80.25,15.0,2.0,3.75,0.75,3.5,False,0.7851037660177946,0.1472069561283365,-2.72589414685,0.50032815,-6.7817197075,0.3965262735,0.0,16.7037
ReN,2,0.7071067811865476,0.6299605249474366,0.5743491774985174,0.5520447568369062,0.5358867312681466,7.0,75.0,68.0,41.0,34.0,7.0,54.0,82.0,28.0,68.0,14.0,54.0,14.0067,186.207,172.2003,100.10685,86.10015,14.0067,63.05,3459.0,3395.95,1761.025,1697.975,63.05,7.0,15.0,8.0,11.0,4.0,7.0,2.0,6.0,4.0,4.0,2.0,2.0,71.0,151.0,80.0,111.0,40.0,71.0,1.9,3.04,1.14,2.47,0.5700000000000001,1.9,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.5,1.5,0.0,0.0,5.0,5.0,2.5,2.5,0.0,0.0,14.0,14.0,7.0,7.0,0.0,5.0,21.0,16.0,13.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.5,1.5,0.0,0.0,5.0,5.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,2.0,4.0,1.0,3.0,14.655,14.76875,0.1137500000000013,14.711875,0.0568750000000006,14.655,0.0,6.437,6.437,3.2185,3.2185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,194.0,0.0,194.0,0.0,194.0,2.0,1.5,2.5,7.0,False,0.2774003900098064,0.0693500975024516,0.317217097328,-0.000596425,-9.9540628575,0.375329042676,0.0,9.8824
KNdTe2,3,0.6123724356957945,0.538608672507971,0.5060993646249713,0.5011086692289443,0.5000975705253322,19.0,60.0,41.0,45.75,13.375,52.0,3.0,90.0,87.0,50.5,39.5,90.0,39.0983,144.242,105.1437,109.635075,35.2683875,127.6,336.53,1294.0,957.47,768.9625,262.51875,722.66,1.0,16.0,15.0,9.0,7.0,16.0,4.0,6.0,2.0,5.0,0.5,5.0,138.0,203.0,65.0,170.0,32.0,138.0,0.82,2.1,1.2800000000000002,1.54,0.56,2.1,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,10.0,10.0,5.0,5.0,10.0,0.0,4.0,4.0,1.0,1.5,0.0,1.0,16.0,15.0,9.75,6.25,16.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.5,3.75,0.0,1.0,10.0,9.0,3.75,3.125,2.0,34.7633333333,73.1066666667,38.3433333334,44.360833333325,14.372916666687498,34.7633333333,0.0,0.464,0.464,0.232,0.232,0.464,0.0,0.0,0.0,0.0,0.0,0.0,152.0,229.0,77.0,181.75,29.75,152.0,1.75,2.0,5.0,1.0,True,0.3360842366645266,0.0693132416558853,-1.41880503417,-0.000144475,-4.45463014,-0.1146158390619999,1.462,38.0457
CsNdTe2,3,0.6123724356957945,0.538608672507971,0.5060993646249713,0.5011086692289443,0.5000975705253322,52.0,60.0,8.0,54.75,2.75,52.0,5.0,90.0,85.0,51.0,39.0,90.0,127.6,144.242,16.641999999999996,133.08686297499997,5.577568512499987,127.6,301.59,1294.0,992.41,760.2275,266.88625,722.66,1.0,16.0,15.0,9.0,7.0,16.0,5.0,6.0,1.0,5.5,0.5,5.0,138.0,244.0,106.0,180.25,42.25,138.0,0.79,2.1,1.31,1.5325,0.5675000000000001,2.1,1.0,2.0,1.0,1.75,0.375,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,10.0,10.0,5.0,5.0,10.0,0.0,4.0,4.0,1.0,1.5,0.0,1.0,16.0,15.0,9.75,6.25,16.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,2.5,3.75,0.0,1.0,10.0,9.0,3.75,3.125,2.0,34.7633333333,115.765,81.0016666667,55.02541666665,30.369791666675,34.7633333333,0.0,0.464,0.464,0.232,0.232,0.464,0.0,0.0,0.0,0.0,0.0,0.0,152.0,229.0,77.0,181.75,29.75,152.0,1.75,2.0,5.0,1.0,True,0.3488563496137112,0.0712151124627266,-1.41559140792,0.0007166,-4.3908986175,-0.116732941563,1.44,42.2329
KEu(CuTe2)2,4,0.5863019699779287,0.524792056726051,0.5032770731958376,0.5005648371679647,0.5000489019641984,19.0,63.0,44.0,43.5,13.375,52.0,3.0,90.0,87.0,64.5,25.5,90.0,39.0983,151.964,112.8657,103.5692875,36.129390625,127.6,336.53,1357.77,1021.24,879.7137499999999,292.8496875,722.66,1.0,16.0,15.0,11.25,4.75,16.0,4.0,6.0,2.0,4.75,0.5625,5.0,132.0,203.0,71.0,152.125,24.1875,138.0,0.82,2.1,1.2800000000000002,1.775625,0.3865625,2.1,1.0,2.0,1.0,1.625,0.46875,2.0,0.0,4.0,4.0,2.0,2.0,4.0,0.0,10.0,10.0,7.5,3.75,10.0,0.0,7.0,7.0,0.875,1.53125,0.0,1.0,16.0,15.0,12.0,4.0,16.0,0.0,1.0,1.0,0.375,0.46875,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.875,1.53125,0.0,1.0,7.0,6.0,2.25,1.1875,2.0,11.07,73.1066666667,62.03666666669999,33.84499999998749,11.38749999999375,34.7633333333,0.0,0.464,0.464,0.232,0.232,0.464,0.0,0.0,0.0,0.0,0.0,0.0,152.0,229.0,77.0,189.5,37.5,152.0,1.625,2.0,7.5,0.875,True,0.3360842366645266,0.0457672202474085,-0.716448383542,-0.0006343875,-3.58939348875,0.0046085741271499,0.0,27.6306
TaCuN2,3,0.6123724356957945,0.538608672507971,0.5060993646249713,0.5011086692289443,0.5000975705253322,7.0,73.0,66.0,29.0,22.0,7.0,48.0,82.0,34.0,69.0,13.0,82.0,14.0067,180.94788,166.94118,68.12682,56.41053,14.0067,63.05,3290.0,3226.95,1193.4675,1130.4175,63.05,5.0,15.0,10.0,11.5,3.5,15.0,2.0,6.0,4.0,3.5,1.5,2.0,71.0,170.0,99.0,111.0,40.0,71.0,1.5,3.04,1.54,2.37,0.67,3.04,1.0,2.0,1.0,1.75,0.375,2.0,0.0,3.0,3.0,1.5,1.5,3.0,0.0,10.0,10.0,3.25,3.375,0.0,0.0,14.0,14.0,3.5,5.25,0.0,5.0,19.0,14.0,10.0,5.0,5.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,3.0,3.0,1.5,1.5,3.0,0.0,7.0,7.0,1.75,2.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,3.5,1.75,3.0,11.07,18.12,7.050000000000001,14.681875000000002,1.8059375,14.76875,0.0,6.437,6.437,3.2185,3.2185,6.437,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,210.5,16.5,194.0,1.75,1.5,3.25,3.5,False,0.4472779356966061,0.0930354507662813,-0.644014940172,-0.000140175,-8.59600765,0.143088712657,0.672,12.4592
SmGaSb2,3,0.6123724356957945,0.538608672507971,0.5060993646249713,0.5011086692289443,0.5000975705253322,31.0,62.0,31.0,48.75,8.875,51.0,23.0,85.0,62.0,66.75,21.875,85.0,69.723,150.36,80.63700000000001,115.90075,23.088875000000005,121.76,302.91,1345.0,1042.09,863.8675,280.47875,903.78,3.0,15.0,12.0,11.5,4.25,15.0,4.0,6.0,2.0,5.0,0.5,5.0,122.0,198.0,76.0,149.5,24.25,139.0,1.17,2.05,0.8799999999999999,1.77,0.2999999999999999,2.05,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.75,1.25,3.0,0.0,10.0,10.0,7.5,3.75,10.0,0.0,6.0,6.0,1.5,2.25,0.0,8.0,15.0,7.0,12.75,2.375,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.75,1.375,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.0,3.0,0.0,3.0,8.0,5.0,4.75,1.75,3.0,18.8575,33.23,14.372499999999995,28.801874999999995,4.9721875,31.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,166.0,102.0,140.5,38.25,166.0,2.0,1.75,7.5,1.5,True,0.1760125666682968,0.0298718970631728,-0.641668101875,-2.36375e-05,-4.63710313875,0.03278039125,0.0,26.4698
NpS,2,0.7071067811865476,0.6299605249474366,0.5743491774985174,0.5520447568369062,0.5358867312681466,16.0,93.0,77.0,54.5,38.5,16.0,22.0,88.0,66.0,55.0,33.0,22.0,32.065,237.0,204.935,134.5325,102.4675,32.065,388.36,917.0,528.64,652.6800000000001,264.32,388.36,3.0,16.0,13.0,9.5,6.5,3.0,3.0,7.0,4.0,5.0,2.0,3.0,105.0,190.0,85.0,147.5,42.5,105.0,1.36,2.58,1.22,1.97,0.61,1.36,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,4.0,4.0,2.0,2.0,0.0,6.0,7.0,1.0,6.5,0.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,9.0,9.0,4.5,4.5,0.0,0.0,10.0,10.0,5.0,5.0,0.0,2.0,19.0,17.0,10.5,8.5,2.0,18.45375,25.786875,7.333124999999999,22.1203125,3.6665625,18.45375,0.0,2.202,2.202,1.101,1.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,70.0,8.0,66.0,4.0,62.0,2.0,2.0,0.5,2.0,False,0.3107146894533736,0.0776786723633434,-1.5085044363799998,2.0711858,-9.89808273,6.07800000001e-05,0.0,20.8143
OsCl2O,3,0.6123724356957945,0.538608672507971,0.5060993646249713,0.5011086692289443,0.5000975705253322,8.0,76.0,68.0,29.5,23.25,17.0,57.0,94.0,37.0,83.0,13.0,94.0,15.9994,190.23,174.23059999999998,69.28385,60.473075,35.453,54.8,3306.0,3251.2,926.0,1190.0,171.6,8.0,17.0,9.0,14.5,3.25,17.0,2.0,6.0,4.0,3.5,1.25,3.0,66.0,144.0,78.0,103.5,20.25,102.0,2.2,3.44,1.2399999999999998,2.99,0.3949999999999999,3.16,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.5,1.75,5.0,0.0,6.0,6.0,1.5,2.25,0.0,0.0,14.0,14.0,3.5,5.25,0.0,6.0,22.0,16.0,10.5,5.75,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.5,1.0,0.0,4.0,4.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,2.0,1.0,1.0,9.105,24.4975,15.392499999999998,18.0475,6.449999999999999,24.4975,0.0,2.493,2.493,1.2465,1.2465,2.493,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,83.5,55.25,64.0,2.0,3.5,1.5,3.5,True,0.3191409709080751,0.0480954752043828,-0.939418509279,-6.5175e-05,-5.61454322,-0.0875579656711999,0.0,18.6897
NpMn2,2,0.7453559924999299,0.6933612743506347,0.6707822056951861,0.667408235036379,0.6667317422407864,25.0,93.0,68.0,47.66666666666666,30.22222222222221,25.0,22.0,52.0,30.0,42.0,13.333333333333334,52.0,54.938045,237.0,182.061955,115.62536333333333,80.91642444444444,54.938045,917.0,1519.0,602.0,1318.3333333333333,267.5555555555556,1519.0,3.0,7.0,4.0,5.666666666666667,1.7777777777777777,7.0,4.0,7.0,3.0,5.0,1.3333333333333333,4.0,139.0,190.0,51.0,156.0,22.666666666666668,139.0,1.36,1.55,0.1899999999999999,1.4866666666666666,0.0844444444444444,1.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,3.6666666666666665,1.777777777777778,5.0,0.0,4.0,4.0,1.3333333333333333,1.777777777777778,0.0,7.0,7.0,0.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,4.0,6.333333333333333,1.7777777777777777,5.0,0.0,10.0,10.0,3.333333333333333,4.444444444444444,0.0,5.0,19.0,14.0,9.666666666666666,6.222222222222221,5.0,10.4875862069,18.45375,7.9661637931,13.142974137933331,3.540517241377777,10.4875862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,0.0002067471264366,0.0001378314176244,0.000310120689655,62.0,217.0,155.0,165.33333333333334,68.88888888888889,217.0,2.0,0.0,3.6666666666666665,1.3333333333333333,False,0.0089843969268881,0.0019965326504195,0.196221467888,0.7537408,-10.1351386033,0.196221467888,0.0,13.5611
DyB2Rh3,3,0.6236095644623235,0.5503212081491045,0.5128974808990104,0.5041104334909742,0.5008612172408381,5.0,66.0,61.0,35.166666666666664,20.11111111111111,45.0,31.0,72.0,41.0,58.66666666666666,9.222222222222223,59.0,10.811,162.5,151.689,82.13975,47.55250000000001,102.9055,1685.0,2348.0,663.0,2182.0,165.66666666666666,2237.0,3.0,13.0,10.0,9.333333333333334,2.4444444444444446,9.0,2.0,6.0,4.0,4.166666666666667,1.4444444444444444,5.0,84.0,192.0,108.0,131.0,31.33333333333333,142.0,1.22,2.28,1.0599999999999998,2.023333333333333,0.2677777777777776,2.28,1.0,2.0,1.0,1.5,0.5,1.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,8.0,8.0,4.0,4.0,8.0,0.0,10.0,10.0,1.6666666666666667,2.777777777777778,0.0,3.0,12.0,9.0,7.5,3.0,9.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,5.0,5.0,1.6666666666666667,2.222222222222222,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,4.0,4.0,0.6666666666666666,1.1111111111111112,0.0,3.0,5.0,2.0,3.8333333333333335,0.8333333333333334,3.0,7.1725,31.24,24.0675,14.4175,5.607499999999998,13.64,0.0,1.524,1.524,0.508,0.6773333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,225.0,59.0,200.16666666666663,24.83333333333333,225.0,1.5,0.3333333333333333,4.0,1.6666666666666667,False,0.2448961579109764,0.0313869656095176,-0.717154996111,-2.97666666667e-05,-7.34476378333,-0.00929169570027,0.0,13.2903
Eu(GeIr)2,3,0.6000000000000001,0.5142563181316472,0.4609063239604281,0.4418818424353128,0.4287303134918266,32.0,77.0,45.0,56.2,19.36,32.0,25.0,79.0,54.0,60.6,14.720000000000002,60.0,72.64,192.217,119.577,136.33560000000003,50.95648,72.64,1095.0,2739.0,1644.0,1799.16,751.872,1211.4,3.0,14.0,11.0,9.8,3.3600000000000003,9.0,4.0,6.0,2.0,5.2,0.96,4.0,120.0,198.0,78.0,144.0,21.6,120.0,1.185,2.2,1.015,1.921,0.2943999999999999,2.01,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.8,0.9600000000000002,0.0,0.0,10.0,10.0,6.8,2.72,7.0,0.0,14.0,14.0,7.0,5.6,0.0,9.0,23.0,14.0,16.6,5.12,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.6,1.9200000000000004,0.0,0.0,3.0,3.0,1.2,1.44,0.0,0.0,7.0,7.0,1.4,2.24,0.0,3.0,7.0,4.0,4.2,1.12,3.0,14.21,36.46,22.25,22.178,6.3744,14.21,0.0,0.383,0.383,0.1532,0.18384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,229.0,4.0,225.8,1.280000000000007,225.0,2.0,0.8,6.8,7.0,True,0.2211992169285952,0.0312357765749985,-0.785199602,-0.00038732,-6.554159396,-0.1882368050699999,0.0,18.4673
SmNi2,2,0.7453559924999299,0.6933612743506347,0.6707822056951861,0.667408235036379,0.6667317422407864,28.0,62.0,34.0,39.333333333333336,15.111111111111112,28.0,23.0,61.0,38.0,48.333333333333336,16.88888888888889,61.0,58.6934,150.36,91.66660000000002,89.24893333333334,40.74071111111112,58.6934,1345.0,1728.0,383.0,1600.3333333333333,170.22222222222226,1728.0,3.0,10.0,7.0,7.666666666666667,3.1111111111111107,10.0,4.0,6.0,2.0,4.666666666666667,0.888888888888889,4.0,124.0,198.0,74.0,148.66666666666666,32.888888888888886,124.0,1.17,1.91,0.74,1.663333333333333,0.3288888888888888,1.91,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,5.333333333333333,3.555555555555556,8.0,0.0,6.0,6.0,2.0,2.6666666666666665,0.0,8.0,10.0,2.0,9.333333333333334,0.8888888888888887,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.3333333333333333,0.888888888888889,2.0,0.0,8.0,8.0,2.6666666666666665,3.555555555555556,0.0,2.0,8.0,6.0,4.0,2.6666666666666665,2.0,10.32,33.23,22.91,17.956666666666667,10.18222222222222,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.3969298,0.2646198666666666,0.5953947,166.0,225.0,59.0,205.3333333333333,26.22222222222221,225.0,2.0,0.0,5.333333333333333,2.0,False,0.1279425724852808,0.0284316827745068,-0.366068920833,-8.57833333333e-05,-5.648737795,-0.00363092061448,0.0,15.7036
