pretty_comp,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,minimum Number,maximum Number,range Number,mean Number,avg_dev Number,mode Number,minimum MendeleevNumber,maximum MendeleevNumber,range MendeleevNumber,mean MendeleevNumber,avg_dev MendeleevNumber,mode MendeleevNumber,minimum AtomicWeight,maximum AtomicWeight,range AtomicWeight,mean AtomicWeight,avg_dev AtomicWeight,mode AtomicWeight,minimum MeltingT,maximum MeltingT,range MeltingT,mean MeltingT,avg_dev MeltingT,mode MeltingT,minimum Column,maximum Column,range Column,mean Column,avg_dev Column,mode Column,minimum Row,maximum Row,range Row,mean Row,avg_dev Row,mode Row,minimum CovalentRadius,maximum CovalentRadius,range CovalentRadius,mean CovalentRadius,avg_dev CovalentRadius,mode CovalentRadius,minimum Electronegativity,maximum Electronegativity,range Electronegativity,mean Electronegativity,avg_dev Electronegativity,mode Electronegativity,minimum NsValence,maximum NsValence,range NsValence,mean NsValence,avg_dev NsValence,mode NsValence,minimum NpValence,maximum NpValence,range NpValence,mean NpValence,avg_dev NpValence,mode NpValence,minimum NdValence,maximum NdValence,range NdValence,mean NdValence,avg_dev NdValence,mode NdValence,minimum NfValence,maximum NfValence,range NfValence,mean NfValence,avg_dev NfValence,mode NfValence,minimum NValence,maximum NValence,range NValence,mean NValence,avg_dev NValence,mode NValence,minimum NsUnfilled,maximum NsUnfilled,range NsUnfilled,mean NsUnfilled,avg_dev NsUnfilled,mode NsUnfilled,minimum NpUnfilled,maximum NpUnfilled,range NpUnfilled,mean NpUnfilled,avg_dev NpUnfilled,mode NpUnfilled,minimum NdUnfilled,maximum NdUnfilled,range NdUnfilled,mean NdUnfilled,avg_dev NdUnfilled,mode NdUnfilled,minimum NfUnfilled,maximum NfUnfilled,range NfUnfilled,mean NfUnfilled,avg_dev NfUnfilled,mode NfUnfilled,minimum NUnfilled,maximum NUnfilled,range NUnfilled,mean NUnfilled,avg_dev NUnfilled,mode NUnfilled,minimum GSvolume_pa,maximum GSvolume_pa,range GSvolume_pa,mean GSvolume_pa,avg_dev GSvolume_pa,mode GSvolume_pa,minimum GSbandgap,maximum GSbandgap,range GSbandgap,mean GSbandgap,avg_dev GSbandgap,mode GSbandgap,minimum GSmagmom,maximum GSmagmom,range GSmagmom,mean GSmagmom,avg_dev GSmagmom,mode GSmagmom,minimum SpaceGroupNumber,maximum SpaceGroupNumber,range SpaceGroupNumber,mean SpaceGroupNumber,avg_dev SpaceGroupNumber,mode SpaceGroupNumber,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,compound possible,max ionic char,avg ionic char,delta_e,magmom_pa,energy_pa,stability,bandgap,volume_pa
CsLaNb2O7,4,0.674199862463242,0.6424887831565413,0.636620896755145,0.6363779858054668,0.6363638675017719,8.0,57.0,49.0,22.727272727272727,18.74380165289256,8.0,5.0,87.0,82.0,65.54545454545455,27.305785123966945,87.0,15.9994,138.90547,122.90607,51.78358926363637,45.54351360826447,15.9994,54.8,2750.0,2695.2,670.7445454545455,851.048429752066,54.8,1.0,16.0,15.0,11.454545454545457,5.785123966942148,16.0,2.0,6.0,4.0,3.272727272727273,1.6198347107438018,2.0,66.0,244.0,178.0,112.8181818181818,59.58677685950413,66.0,0.79,3.44,2.65,2.651818181818182,1.0031404958677683,3.44,1.0,2.0,1.0,1.7272727272727273,0.396694214876033,2.0,0.0,4.0,4.0,2.5454545454545454,1.851239669421488,4.0,0.0,4.0,4.0,0.8181818181818182,1.190082644628099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,5.090909090909091,1.1570247933884297,6.0,0.0,1.0,1.0,0.2727272727272727,0.396694214876033,0.0,0.0,2.0,2.0,1.2727272727272727,0.9256198347107438,2.0,0.0,9.0,9.0,1.9090909090909087,2.776859504132231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,3.4545454545454546,2.2975206611570247,2.0,9.105,115.765,106.66,22.977954545454544,19.401198347107435,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,87.72727272727273,96.38016528925618,12.0,1.7272727272727273,2.5454545454545454,0.8181818181818182,0.0,True,0.8272007909708047,0.1607585165500479,-3.02392452829,-1.22181818182e-05,-8.26401140818,0.0349675499252,1.565,15.5877
Pr2BiO2,3,0.6000000000000001,0.5142563181316472,0.4609063239604281,0.4418818424353128,0.4287303134918266,8.0,83.0,75.0,43.4,28.320000000000004,8.0,17.0,87.0,70.0,58.8,33.44,17.0,15.9994,208.9804,192.981,104.5589,70.8476,15.9994,54.8,1204.0,1149.2,612.4,473.28,54.8,3.0,16.0,13.0,10.6,6.08,3.0,2.0,6.0,4.0,4.4,1.92,2.0,66.0,203.0,137.0,137.2,56.96,66.0,1.13,3.44,2.31,2.232,0.9664,1.13,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.2,1.7600000000000002,0.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,14.0,14.0,4.0,4.0,0.0,5.0,29.0,24.0,10.2,7.519999999999999,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.4,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,4.4,5.279999999999999,0.0,2.0,11.0,9.0,5.8,4.159999999999999,2.0,9.105,35.675,26.57,24.502,12.3176,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.35999999999999,12.0,2.0,2.2,2.0,4.0,False,0.7365851201998697,0.1639017537051078,-2.72535316835,-1.042e-05,-7.25238037,-0.0796569449758,0.0,22.6074
FePd,2,0.7071067811865476,0.6299605249474366,0.5743491774985174,0.5520447568369062,0.5358867312681466,26.0,46.0,20.0,36.0,10.0,26.0,55.0,62.0,7.0,58.5,3.5,55.0,55.845,106.42,50.575,81.1325,25.2875,55.845,1811.0,1828.05,17.049999999999955,1819.525,8.524999999999977,1811.0,8.0,10.0,2.0,9.0,1.0,8.0,4.0,5.0,1.0,4.5,0.5,4.0,132.0,139.0,7.0,135.5,3.5,132.0,1.83,2.2,0.3700000000000001,2.015,0.185,1.83,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,8.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.0,2.0,9.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,2.0,0.0,10.73,14.41,3.68,12.57,1.84,10.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,1.0553314,1.0553314,0.0,225.0,229.0,4.0,227.0,2.0,225.0,1.0,0.0,8.0,0.0,False,0.0336459494865304,0.0084114873716326,-0.065790305,1.63304835,-6.808098335,0.00611422202619,0.0,13.7631
Mn3Sn,2,0.7905694150420949,0.7591472429689157,0.7506162703470459,0.7500489811920582,0.7500012701219063,25.0,50.0,25.0,31.25,9.375,25.0,52.0,80.0,28.0,59.0,10.5,52.0,54.938045,118.71,63.77195499999999,70.88103375,23.914483125,54.938045,505.08,1519.0,1013.92,1265.52,380.22,1519.0,7.0,14.0,7.0,8.75,2.625,7.0,4.0,5.0,1.0,4.25,0.375,4.0,139.0,139.0,0.0,139.0,0.0,139.0,1.55,1.96,0.4099999999999999,1.6525,0.15375,1.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.5,0.75,0.0,5.0,10.0,5.0,6.25,1.875,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,7.0,8.75,2.625,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.5,0.0,0.0,5.0,5.0,3.75,1.875,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0,4.75,0.375,5.0,10.4875862069,33.285,22.7974137931,16.186939655175,8.5490301724125,10.4875862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,0.0002325905172412,0.0001162952586206,0.000310120689655,141.0,217.0,76.0,198.0,28.5,217.0,2.0,0.5,6.25,0.0,False,0.0411541908723854,0.0077164107885722,0.1504971104419999,2.234916675,-7.598203555,0.169888561379,0.0,15.0096
Sr2TaGaO6,4,0.6480740698407861,0.6091199348919785,0.6005237760880776,0.6000397970967368,0.6000010180820753,8.0,73.0,65.0,22.8,17.76,8.0,8.0,87.0,79.0,66.0,26.8,87.0,15.9994,180.94788,164.94848,52.190728,43.4295936,15.9994,54.8,3290.0,3235.2,602.171,716.6974,54.8,2.0,16.0,14.0,11.8,5.279999999999999,16.0,2.0,6.0,4.0,3.2,1.44,2.0,66.0,195.0,129.0,107.8,50.16,66.0,0.95,3.44,2.49,2.585,1.0259999999999998,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.5,1.8,4.0,0.0,10.0,10.0,1.3,2.08,0.0,0.0,14.0,14.0,1.4,2.52,0.0,2.0,19.0,17.0,7.2,3.5200000000000005,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.7,1.02,2.0,0.0,7.0,7.0,0.7,1.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.4,1.44,2.0,9.105,54.23,45.125,20.00675,13.689299999999998,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,81.5,86.9,12.0,2.0,2.5,1.3,1.4,True,0.7877573323062756,0.165304321964384,-3.01362744803,2.406e-05,-7.552625075,-0.00870125921735,4.174,12.3386
Ba2NbInO6,4,0.648074069840786,0.6091199348919785,0.6005237760880777,0.6000397970967368,0.6000010180820754,8.0,56.0,48.0,25.0,20.4,8.0,9.0,87.0,78.0,66.2,26.72,87.0,15.9994,137.327,121.3276,57.837478,50.2056936,15.9994,54.8,2750.0,2695.2,550.855,619.487,54.8,2.0,16.0,14.0,11.8,5.279999999999999,16.0,2.0,6.0,4.0,3.4,1.6799999999999995,2.0,66.0,215.0,149.0,113.2,56.64000000000001,66.0,0.89,3.44,2.55,2.58,1.032,3.44,1.0,2.0,1.0,1.9,0.18,2.0,0.0,4.0,4.0,2.5,1.8,4.0,0.0,10.0,10.0,1.4,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,11.0,5.8,1.6800000000000004,6.0,0.0,1.0,1.0,0.1,0.18,0.0,0.0,5.0,5.0,1.7,1.02,2.0,0.0,6.0,6.0,0.6,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.4,1.44,2.0,9.105,63.59,54.485,22.425,16.833000000000006,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,89.8,93.36,12.0,1.9,2.5,1.4,0.0,True,0.8032113561415081,0.1665621222550578,-2.7986634125300003,1.6e-06,-7.178731189,-0.0495899767127,3.671,14.4706
Ce2BiO2,3,0.6000000000000001,0.5142563181316472,0.4609063239604281,0.4418818424353128,0.4287303134918266,8.0,83.0,75.0,43.0,28.0,8.0,15.0,87.0,72.0,58.0,34.4,15.0,15.9994,208.9804,192.981,104.24224,70.59427200000002,15.9994,54.8,1071.0,1016.2,559.2,409.44000000000005,54.8,3.0,16.0,13.0,10.6,6.08,3.0,2.0,6.0,4.0,4.4,1.92,2.0,66.0,204.0,138.0,137.6,57.28,66.0,1.12,3.44,2.32,2.228,0.9696,1.12,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.2,1.7600000000000002,0.0,0.0,10.0,10.0,2.4,3.04,0.0,0.0,14.0,14.0,3.2,4.32,0.0,4.0,29.0,25.0,9.8,7.6800000000000015,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.4,1.12,0.0,0.0,9.0,9.0,3.6,4.32,0.0,0.0,13.0,13.0,5.2,6.24,0.0,2.0,22.0,20.0,10.2,9.44,2.0,9.105,37.24,28.135,25.128000000000004,12.8184,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,84.8,87.35999999999999,12.0,2.0,2.2,2.4,3.2,False,0.7396165690769709,0.1646798144494244,-2.6873478903500003,-1.5e-05,-7.215320776,-0.0769437778052,0.0,23.143
ErMg,2,0.7071067811865476,0.6299605249474366,0.5743491774985174,0.5520447568369062,0.5358867312681466,12.0,68.0,56.0,40.0,28.0,12.0,35.0,68.0,33.0,51.5,16.5,35.0,24.305,167.259,142.95399999999998,95.782,71.477,24.305,923.0,1770.0,847.0,1346.5,423.5,923.0,2.0,3.0,1.0,2.5,0.5,2.0,3.0,6.0,3.0,4.5,1.5,3.0,141.0,189.0,48.0,165.0,24.0,141.0,1.24,1.31,0.07,1.275,0.035,1.24,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,6.0,6.0,0.0,2.0,14.0,12.0,8.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,22.89,30.585,7.695,26.7375,3.8475,22.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,194.0,0.0,194.0,0.0,194.0,2.0,0.0,0.0,6.0,False,0.0012242499937837,0.0003060624984459,-0.0665710545833,0.02329505,-3.119499305,-0.0077165695833299,0.0,26.6422
Nd2TeO2,3,0.6000000000000001,0.5142563181316472,0.4609063239604281,0.4418818424353128,0.4287303134918266,8.0,60.0,52.0,37.6,23.68,8.0,19.0,90.0,71.0,60.4,33.12,19.0,15.9994,144.242,128.24259999999998,89.61656,58.89372799999999,15.9994,54.8,1294.0,1239.2,684.0519999999999,503.4016,54.8,3.0,16.0,13.0,10.8,6.24,3.0,2.0,6.0,4.0,4.2,1.7600000000000002,2.0,66.0,201.0,135.0,134.4,54.720000000000006,66.0,1.14,3.44,2.3,2.252,0.9503999999999998,1.14,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.92,0.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,4.0,4.0,1.6,1.92,0.0,6.0,16.0,10.0,8.0,3.2,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,4.0,4.8,0.0,2.0,10.0,8.0,5.2,3.84,2.0,9.105,34.81,25.705,24.518666666660003,12.330933333328,9.105,0.0,0.464,0.464,0.0928,0.14848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,194.0,182.0,112.8,80.64,12.0,2.0,2.4,2.0,1.6,True,0.7335317021864758,0.1627614098609064,-3.05263696302,-3.234e-05,-7.395490157999999,-0.150193573987,1.821,21.0043
Na3Li3V2F12,4,0.6442049363362563,0.6070917735896977,0.6002495993462463,0.600010768782228,0.6000001154331083,3.0,23.0,20.0,9.8,3.0000000000000004,9.0,1.0,93.0,92.0,60.85,38.58,93.0,6.941,50.9415,44.0005,20.982807312,6.593827128000001,18.9984032,53.5,2183.0,2129.5,374.084,385.665,53.5,1.0,17.0,16.0,11.0,7.2,17.0,2.0,4.0,2.0,2.35,0.525,2.0,57.0,166.0,109.0,93.6,43.92,57.0,0.93,3.98,3.05,2.8374999999999995,1.371,3.98,1.0,2.0,1.0,1.7,0.42,2.0,0.0,5.0,5.0,3.0,2.4,5.0,0.0,3.0,3.0,0.3,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,5.0,2.4,7.0,0.0,1.0,1.0,0.3,0.4199999999999999,0.0,0.0,1.0,1.0,0.6,0.48,1.0,0.0,7.0,7.0,0.7,1.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,1.6,1.08,1.0,9.7075,29.2433333333,19.5358333333,14.00099999999,5.350399999986001,9.7075,0.0,1.97,1.97,1.182,0.9456,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15.0,229.0,214.0,100.6,102.72,15.0,1.7,3.0,0.3,0.0,False,0.9022776515068311,0.2098808160883464,-3.04927870473,0.20008812,-5.281902676630001,0.0684992334946,6.67,9.89157
Ni3N,2,0.7905694150420949,0.7591472429689157,0.7506162703470459,0.7500489811920582,0.7500012701219063,7.0,28.0,21.0,22.75,7.875,28.0,61.0,82.0,21.0,66.25,7.875,61.0,14.0067,58.6934,44.6867,47.521725,16.757512499999997,58.6934,63.05,1728.0,1664.95,1311.7625,624.35625,1728.0,10.0,15.0,5.0,11.25,1.875,10.0,2.0,4.0,2.0,3.5,0.75,4.0,71.0,124.0,53.0,110.75,19.875,124.0,1.91,3.04,1.13,2.1925,0.42375,1.91,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,0.75,1.125,0.0,0.0,8.0,8.0,6.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,5.0,8.75,1.875,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.75,1.125,0.0,0.0,2.0,2.0,1.5,0.75,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.25,0.375,2.0,10.32,14.76875,4.44875,11.4321875,1.6682812500000006,10.32,0.0,6.437,6.437,1.60925,2.413875,0.0,0.0,0.5953947,0.5953947,0.446546025,0.2232730125,0.5953947,194.0,225.0,31.0,217.25,11.625,225.0,2.0,0.75,6.0,0.0,False,0.2732879792945982,0.0512414961177371,-0.0206787550859,0.0025821999999999,-6.22557865375,-0.0206787550859,0.0,9.86073
Fe2CuGe2,3,0.6000000000000001,0.5142563181316472,0.4609063239604281,0.4418818424353128,0.4287303134918266,26.0,32.0,6.0,29.0,2.4,26.0,55.0,79.0,24.0,66.4,10.080000000000002,55.0,55.845,72.64,16.795,64.10319999999999,6.829439999999998,55.845,1211.4,1811.0,599.5999999999999,1480.514,264.3888,1211.4,8.0,14.0,6.0,11.0,2.4,8.0,4.0,4.0,0.0,4.0,0.0,4.0,120.0,132.0,12.0,127.2,5.76,120.0,1.83,2.01,0.1799999999999997,1.916,0.0751999999999998,1.83,1.0,2.0,1.0,1.8,0.3199999999999999,2.0,0.0,2.0,2.0,0.8,0.9600000000000002,0.0,6.0,10.0,4.0,8.4,1.92,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14.0,6.0,11.0,2.4,8.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,4.0,4.0,1.6,1.9200000000000004,0.0,0.0,4.0,4.0,1.6,1.9200000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,3.4,0.9600000000000002,4.0,10.73,23.005,12.275,15.707999999999998,5.837599999999999,10.73,0.0,0.383,0.383,0.1532,0.18384,0.0,0.0,2.1106628,2.1106628,0.84426512,1.013118144,0.0,225.0,229.0,4.0,226.6,1.9199999999999988,225.0,1.8,0.8,8.4,0.0,True,0.0080672833944288,0.0016303396864075,-0.086625364,0.5638706,-6.002453397999999,0.0155121353333,0.0,13.3393
BaZrO3,3,0.66332495807108,0.6144633651371695,0.6009844187491661,0.6000783545597032,0.6000020321795635,8.0,56.0,48.0,24.0,19.2,8.0,9.0,87.0,78.0,62.8,29.04,87.0,15.9994,137.327,121.3276,55.30984,47.17252799999999,15.9994,54.8,2128.0,2073.2,658.48,724.416,54.8,2.0,16.0,14.0,10.8,6.24,16.0,2.0,6.0,4.0,3.4,1.6799999999999995,2.0,66.0,215.0,149.0,117.6,61.92,66.0,0.89,3.44,2.55,2.508,1.1183999999999998,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,2.0,2.0,0.4,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.8,1.44,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,8.0,8.0,1.6,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.8,2.08,2.0,9.105,63.59,54.485,22.82,16.458,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.8,95.76,12.0,2.0,2.4,0.4,0.0,True,0.8032113561415081,0.1788476321607822,-3.47419320953,0.00018374,-8.282310374,0.0027635999999999,3.317,14.976
Li2ZrF6,3,0.7114582486036499,0.6758002217303778,0.6672315521896236,0.6667105455840667,0.6666677967664447,3.0,40.0,37.0,11.11111111111111,6.419753086419752,9.0,1.0,93.0,92.0,67.11111111111111,34.51851851851851,93.0,6.941,91.224,84.283,24.344046577777775,14.86221187160494,18.9984032,53.5,2128.0,2074.5,372.9311111111112,425.9081481481482,53.5,1.0,17.0,16.0,12.0,6.666666666666667,17.0,2.0,5.0,3.0,2.333333333333333,0.5925925925925927,2.0,57.0,175.0,118.0,85.88888888888889,38.51851851851851,57.0,0.98,3.98,3.0,3.018888888888889,1.2814814814814812,3.98,1.0,2.0,1.0,1.7777777777777777,0.345679012345679,2.0,0.0,5.0,5.0,3.333333333333333,2.2222222222222223,5.0,0.0,2.0,2.0,0.2222222222222222,0.3950617283950617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,5.333333333333333,2.2222222222222223,7.0,0.0,1.0,1.0,0.2222222222222222,0.345679012345679,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444444,1.0,0.0,8.0,8.0,0.8888888888888888,1.5802469135802468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,1.7777777777777777,1.382716049382716,1.0,9.7075,23.195,13.4875,12.736296296288888,4.038395061718518,9.7075,0.0,1.97,1.97,1.3133333333333337,0.8755555555555555,1.97,0.0,0.0,0.0,0.0,0.0,0.0,15.0,229.0,214.0,82.44444444444444,89.92592592592592,15.0,1.7777777777777777,3.333333333333333,0.2222222222222222,0.0,True,0.8946007754381357,0.1945522921222351,-3.65061040275,1.11888888889e-05,-5.99304714,-0.0317319584768,6.681,10.5475
Sr2MnO4,3,0.6546536707079771,0.5970484566258902,0.5750650283013602,0.5720691506685885,0.5714844049399023,8.0,38.0,30.0,19.0,12.571428571428571,8.0,8.0,87.0,79.0,59.42857142857143,31.51020408163265,87.0,15.9994,87.62,71.62060000000001,42.02509214285715,29.74364816326531,15.9994,54.8,1519.0,1464.2,548.3142857142857,564.0163265306122,54.8,2.0,16.0,14.0,10.714285714285714,6.040816326530613,16.0,2.0,5.0,3.0,3.142857142857143,1.3061224489795915,2.0,66.0,195.0,129.0,113.28571428571428,54.04081632653062,66.0,0.95,3.44,2.49,2.4585714285714286,1.1216326530612244,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.2857142857142856,1.959183673469388,4.0,0.0,5.0,5.0,0.7142857142857143,1.2244897959183674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,5.0,1.7142857142857142,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.1428571428571428,0.979591836734694,2.0,0.0,5.0,5.0,0.7142857142857143,1.2244897959183674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.8571428571428568,1.0612244897959184,2.0,9.105,54.23,45.125,22.19536945812857,18.30550316678367,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,4.4302955665e-05,7.594792399714285e-05,0.0,12.0,225.0,213.0,102.14285714285714,103.0204081632653,12.0,2.0,2.2857142857142856,0.7142857142857143,0.0,True,0.7877573323062756,0.1803374429299079,-2.59498658368,0.4319147,-6.65204138,0.0075771750964099,0.0,12.8945
SmMg2,2,0.7453559924999299,0.6933612743506347,0.6707822056951861,0.667408235036379,0.6667317422407864,12.0,62.0,50.0,28.666666666666668,22.222222222222214,12.0,23.0,68.0,45.0,53.0,20.0,68.0,24.305,150.36,126.055,66.32333333333334,56.02444444444445,24.305,923.0,1345.0,422.0,1063.6666666666667,187.5555555555556,923.0,2.0,3.0,1.0,2.333333333333333,0.4444444444444445,2.0,3.0,6.0,3.0,4.0,1.3333333333333333,3.0,141.0,198.0,57.0,160.0,25.33333333333333,141.0,1.17,1.31,0.1400000000000001,1.2633333333333334,0.0622222222222222,1.31,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,2.0,2.6666666666666665,0.0,2.0,8.0,6.0,4.0,2.6666666666666665,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.6666666666666665,3.555555555555556,0.0,0.0,8.0,8.0,2.6666666666666665,3.555555555555556,0.0,22.89,33.23,10.339999999999996,26.336666666666662,4.595555555555553,22.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,194.0,28.0,184.66666666666663,12.444444444444448,194.0,2.0,0.0,0.0,2.0,False,0.0048880145841702,0.0010862254631489,-0.0942289736111,0.0387656666667,-2.694162135,0.0135773575169999,0.0,26.7239
Fe3C,2,0.7905694150420949,0.7591472429689157,0.7506162703470459,0.7500489811920582,0.7500012701219063,6.0,26.0,20.0,21.0,7.5,26.0,55.0,77.0,22.0,60.5,8.25,55.0,12.0107,55.845,43.8343,44.886425,16.437862499999998,55.845,1811.0,3823.0,2012.0,2314.0,754.5,1811.0,8.0,14.0,6.0,9.5,2.25,8.0,2.0,4.0,2.0,3.5,0.75,4.0,76.0,132.0,56.0,118.0,21.0,132.0,1.83,2.55,0.7199999999999998,2.01,0.2699999999999998,1.83,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.5,0.75,0.0,0.0,6.0,6.0,4.5,2.25,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,7.0,1.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.5,0.0,0.0,4.0,4.0,3.0,1.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,4.0,5.64,10.73,5.090000000000001,9.4575,1.9087500000000008,10.73,0.0,4.496,4.496,1.124,1.6860000000000002,0.0,0.0,2.1106628,2.1106628,1.5829971,0.79149855,2.1106628,194.0,229.0,35.0,220.25,13.125,229.0,2.0,0.5,4.5,0.0,False,0.1215532606500686,0.0227912363718878,0.051579729375,1.4730258875,-8.48361261875,0.051579729375,0.0,10.0803
