pretty_comp,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,minimum Number,maximum Number,range Number,mean Number,avg_dev Number,mode Number,minimum MendeleevNumber,maximum MendeleevNumber,range MendeleevNumber,mean MendeleevNumber,avg_dev MendeleevNumber,mode MendeleevNumber,minimum AtomicWeight,maximum AtomicWeight,range AtomicWeight,mean AtomicWeight,avg_dev AtomicWeight,mode AtomicWeight,minimum MeltingT,maximum MeltingT,range MeltingT,mean MeltingT,avg_dev MeltingT,mode MeltingT,minimum Column,maximum Column,range Column,mean Column,avg_dev Column,mode Column,minimum Row,maximum Row,range Row,mean Row,avg_dev Row,mode Row,minimum CovalentRadius,maximum CovalentRadius,range CovalentRadius,mean CovalentRadius,avg_dev CovalentRadius,mode CovalentRadius,minimum Electronegativity,maximum Electronegativity,range Electronegativity,mean Electronegativity,avg_dev Electronegativity,mode Electronegativity,minimum NsValence,maximum NsValence,range NsValence,mean NsValence,avg_dev NsValence,mode NsValence,minimum NpValence,maximum NpValence,range NpValence,mean NpValence,avg_dev NpValence,mode NpValence,minimum NdValence,maximum NdValence,range NdValence,mean NdValence,avg_dev NdValence,mode NdValence,minimum NfValence,maximum NfValence,range NfValence,mean NfValence,avg_dev NfValence,mode NfValence,minimum NValence,maximum NValence,range NValence,mean NValence,avg_dev NValence,mode NValence,minimum NsUnfilled,maximum NsUnfilled,range NsUnfilled,mean NsUnfilled,avg_dev NsUnfilled,mode NsUnfilled,minimum NpUnfilled,maximum NpUnfilled,range NpUnfilled,mean NpUnfilled,avg_dev NpUnfilled,mode NpUnfilled,minimum NdUnfilled,maximum NdUnfilled,range NdUnfilled,mean NdUnfilled,avg_dev NdUnfilled,mode NdUnfilled,minimum NfUnfilled,maximum NfUnfilled,range NfUnfilled,mean NfUnfilled,avg_dev NfUnfilled,mode NfUnfilled,minimum NUnfilled,maximum NUnfilled,range NUnfilled,mean NUnfilled,avg_dev NUnfilled,mode NUnfilled,minimum GSvolume_pa,maximum GSvolume_pa,range GSvolume_pa,mean GSvolume_pa,avg_dev GSvolume_pa,mode GSvolume_pa,minimum GSbandgap,maximum GSbandgap,range GSbandgap,mean GSbandgap,avg_dev GSbandgap,mode GSbandgap,minimum GSmagmom,maximum GSmagmom,range GSmagmom,mean GSmagmom,avg_dev GSmagmom,mode GSmagmom,minimum SpaceGroupNumber,maximum SpaceGroupNumber,range SpaceGroupNumber,mean SpaceGroupNumber,avg_dev SpaceGroupNumber,mode SpaceGroupNumber,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,compound possible,max ionic char,avg ionic char,delta_e,magmom_pa,energy_pa,stability,bandgap,volume_pa
TmCuPb,3,0.5773502691896257,0.4807498567691361,0.4152436465385057,0.389976937586229,0.3720410580113014,29.0,82.0,53.0,60.0,20.666666666666668,29.0,37.0,81.0,44.0,60.66666666666666,15.77777777777778,37.0,63.546,207.2,143.654,146.56007,55.342713333333336,63.546,600.61,1818.0,1217.39,1258.7933333333333,438.78888888888895,600.61,3.0,14.0,11.0,9.333333333333334,4.222222222222222,3.0,4.0,6.0,2.0,5.333333333333333,0.888888888888889,4.0,132.0,190.0,58.0,156.0,22.666666666666668,132.0,1.25,2.33,1.08,1.8266666666666669,0.3844444444444443,1.25,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,2.0,2.0,0.6666666666666666,0.8888888888888888,0.0,0.0,10.0,10.0,6.666666666666667,4.444444444444444,0.0,0.0,14.0,14.0,9.0,6.0,0.0,11.0,28.0,17.0,18.0,6.666666666666667,11.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,4.0,4.0,1.3333333333333333,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,1.0,4.0,3.0,2.0,1.3333333333333333,1.0,11.07,29.78,18.71,22.986666666666668,7.944444444444444,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,214.66666666666663,13.77777777777778,194.0,1.6666666666666667,0.6666666666666666,6.666666666666667,9.0,False,0.2529326968628044,0.0442603999303602,-0.362197096667,-0.000784633333333,-4.32717989667,0.0181225233332999,0.0,22.0036
SrHfN2,3,0.6123724356957945,0.538608672507971,0.5060993646249713,0.5011086692289443,0.5000975705253322,7.0,72.0,65.0,31.0,24.0,7.0,8.0,82.0,74.0,54.25,27.75,82.0,14.0067,178.49,164.4833,73.53085,59.524150000000006,14.0067,63.05,2506.0,2442.95,920.525,857.475,63.05,2.0,15.0,13.0,9.0,6.0,15.0,2.0,6.0,4.0,3.75,1.75,2.0,71.0,195.0,124.0,128.0,57.0,71.0,0.95,3.04,2.09,2.0825,0.9575,3.04,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.5,1.5,3.0,0.0,2.0,2.0,0.5,0.75,0.0,0.0,14.0,14.0,3.5,5.25,0.0,2.0,18.0,16.0,7.5,5.25,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.5,1.5,3.0,0.0,8.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.5,2.25,3.0,14.76875,54.23,39.46124999999999,26.491875,13.869062499999998,14.76875,0.0,6.437,6.437,3.2185,3.2185,6.437,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,201.75,11.625,194.0,2.0,1.5,0.5,3.5,True,0.6644636558092181,0.1513032020149003,-1.48735207892,-2.5075e-05,-8.4567932425,-0.226176527591,0.47,14.2285
EuCu,2,0.7071067811865476,0.6299605249474366,0.5743491774985174,0.5520447568369062,0.5358867312681466,29.0,63.0,34.0,46.0,17.0,29.0,25.0,64.0,39.0,44.5,19.5,25.0,63.546,151.964,88.418,107.755,44.209,63.546,1095.0,1357.77,262.77,1226.385,131.385,1095.0,3.0,11.0,8.0,7.0,4.0,3.0,4.0,6.0,2.0,5.0,1.0,4.0,132.0,198.0,66.0,165.0,33.0,132.0,1.185,1.9,0.7149999999999999,1.5425,0.3574999999999999,1.185,1.0,2.0,1.0,1.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,7.0,7.0,3.5,3.5,0.0,9.0,11.0,2.0,10.0,1.0,9.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,3.5,3.5,0.0,1.0,7.0,6.0,4.0,3.0,1.0,11.07,36.46,25.39,23.765,12.695,11.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,229.0,4.0,227.0,2.0,225.0,1.5,0.0,5.0,3.5,False,0.1152940950565164,0.0288235237641291,-0.27347873625,-0.0002380625,-3.07524503625,-0.14592271225,0.0,24.6921
Tm(SiPt)2,3,0.6000000000000001,0.5142563181316472,0.4609063239604281,0.4418818424353128,0.4287303134918266,14.0,78.0,64.0,50.6,29.28,14.0,37.0,78.0,41.0,63.8,11.36,63.0,28.0855,195.084,166.9985,123.05464200000002,75.9753136,28.0855,1687.0,2041.4,354.4000000000001,1854.96,149.152,1687.0,3.0,14.0,11.0,10.2,3.04,10.0,3.0,6.0,3.0,4.8,1.44,3.0,111.0,190.0,79.0,136.8,21.28000000000001,111.0,1.25,2.28,1.0299999999999998,1.922,0.2863999999999999,1.9,1.0,2.0,1.0,1.6,0.48,1.0,0.0,2.0,2.0,0.8,0.96,0.0,0.0,9.0,9.0,3.6,4.32,0.0,0.0,14.0,14.0,8.2,6.56,0.0,4.0,24.0,20.0,14.2,8.16,4.0,0.0,1.0,1.0,0.4,0.48,0.0,0.0,4.0,4.0,1.6,1.92,0.0,0.0,1.0,1.0,0.4,0.48,0.0,0.0,1.0,1.0,0.2,0.32,0.0,1.0,4.0,3.0,2.6,1.12,2.0,15.02,29.78,14.760000000000002,20.14,4.096000000000001,15.02,0.0,0.773,0.773,0.3092,0.37104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,227.0,33.0,219.6,10.240000000000004,225.0,1.6,0.8,3.6,8.2,False,0.2329666519444445,0.0323293590258527,-1.001988976,1.088e-05,-6.489254657999999,-0.18062209875,0.0,17.0941
Yb(GeRh)2,3,0.6000000000000001,0.5142563181316472,0.4609063239604281,0.4418818424353128,0.4287303134918266,32.0,70.0,38.0,44.8,10.24,32.0,39.0,79.0,40.0,63.0,12.8,59.0,72.64,173.054,100.414,104.829,27.29,72.64,1092.0,2237.0,1145.0,1597.76,511.392,1211.4,3.0,14.0,11.0,9.8,3.3600000000000003,9.0,4.0,6.0,2.0,4.8,0.64,4.0,120.0,187.0,67.0,142.2,17.919999999999995,120.0,1.26,2.28,1.0199999999999998,1.9679999999999995,0.2832000000000001,2.01,1.0,2.0,1.0,1.6,0.48,1.0,0.0,2.0,2.0,0.8,0.96,0.0,0.0,10.0,10.0,7.2,2.88,8.0,0.0,14.0,14.0,2.8,4.48,0.0,9.0,16.0,7.0,12.4,2.72,9.0,0.0,1.0,1.0,0.4,0.48,0.0,0.0,4.0,4.0,1.6,1.92,0.0,0.0,2.0,2.0,0.8,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.8,1.12,3.0,13.64,34.12,20.48,21.482,6.273599999999999,13.64,0.0,0.383,0.383,0.1532,0.18384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,225.0,0.0,225.0,0.0,225.0,1.6,0.8,7.2,2.8,False,0.2939717301428602,0.0413673810737807,-0.876024742,0.0007667,-5.93581877,-0.108599609569,0.0,17.9805
MgNiBi,3,0.5773502691896257,0.4807498567691361,0.4152436465385057,0.389976937586229,0.3720410580113014,12.0,83.0,71.0,41.0,28.0,12.0,61.0,86.0,25.0,71.66666666666667,9.555555555555555,61.0,24.305,208.9804,184.6754,97.32626666666664,74.43608888888889,24.305,544.4,1728.0,1183.6,1065.1333333333334,441.9111111111112,544.4,2.0,15.0,13.0,9.0,4.666666666666667,2.0,3.0,6.0,3.0,4.333333333333333,1.111111111111111,3.0,124.0,148.0,24.0,137.66666666666666,9.111111111111114,124.0,1.31,2.02,0.71,1.7466666666666668,0.291111111111111,1.31,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,10.0,10.0,6.0,4.0,0.0,0.0,14.0,14.0,4.666666666666667,6.222222222222222,0.0,2.0,29.0,27.0,13.666666666666666,10.22222222222222,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.6666666666666667,1.111111111111111,0.0,10.32,32.95,22.630000000000003,22.05333333333333,7.822222222222224,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.1984649,0.2646198666666666,0.0,12.0,225.0,213.0,143.66666666666666,87.77777777777779,12.0,2.0,1.0,6.0,4.666666666666667,False,0.1184071933122512,0.0230551597042751,-0.226555144722,0.0006183,-3.94257758667,0.00110220666667,0.0,20.2105
HfBe2,2,0.7453559924999299,0.6933612743506347,0.6707822056951861,0.667408235036379,0.6667317422407864,4.0,72.0,68.0,26.666666666666668,30.222222222222214,4.0,45.0,67.0,22.0,59.66666666666666,9.77777777777778,67.0,9.012182,178.49,169.477818,65.504788,75.32347466666668,9.012182,1560.0,2506.0,946.0,1875.3333333333333,420.4444444444444,1560.0,2.0,4.0,2.0,2.6666666666666665,0.8888888888888888,2.0,2.0,6.0,4.0,3.333333333333333,1.777777777777778,2.0,96.0,175.0,79.0,122.33333333333331,35.11111111111111,96.0,1.3,1.57,0.27,1.4800000000000002,0.1199999999999999,1.57,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,0.0,14.0,14.0,4.666666666666667,6.222222222222221,0.0,2.0,18.0,16.0,7.333333333333333,7.111111111111112,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.6666666666666665,3.555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.6666666666666665,3.555555555555556,0.0,7.89,22.2,14.31,12.659999999999998,6.359999999999999,7.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,194.0,0.0,194.0,0.0,194.0,2.0,0.0,0.6666666666666666,4.666666666666667,False,0.0180599290148932,0.0040133175588651,-0.167373168333,0.000542833333333,-5.989301863330001,0.0128095976667,0.0,13.1461
Pr(GeRh)2,3,0.6000000000000001,0.5142563181316472,0.4609063239604281,0.4418818424353128,0.4287303134918266,32.0,59.0,27.0,42.6,8.48,32.0,17.0,79.0,62.0,58.6,16.64,59.0,72.64,140.90765,68.26764999999999,98.39973,20.607784,72.64,1204.0,2237.0,1033.0,1620.16,493.4719999999999,1211.4,3.0,14.0,11.0,9.8,3.3600000000000003,9.0,4.0,6.0,2.0,4.8,0.64,4.0,120.0,203.0,83.0,145.4,23.040000000000003,120.0,1.13,2.28,1.15,1.942,0.3248,2.01,1.0,2.0,1.0,1.6,0.48,1.0,0.0,2.0,2.0,0.8,0.9600000000000002,0.0,0.0,10.0,10.0,7.2,2.88,8.0,0.0,3.0,3.0,0.6,0.96,0.0,5.0,14.0,9.0,10.2,3.04,9.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,4.0,4.0,1.6,1.9200000000000004,0.0,0.0,2.0,2.0,0.8,0.9600000000000002,0.0,0.0,11.0,11.0,2.2,3.5200000000000005,0.0,3.0,11.0,8.0,5.0,2.4,3.0,13.64,35.675,22.035,21.793,6.522399999999999,13.64,0.0,0.383,0.383,0.1532,0.18384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,218.8,9.919999999999993,225.0,1.6,0.8,7.2,0.6,False,0.2815254535159256,0.0394926302571207,-0.8951333334999999,0.00165264,-6.607333594,-0.142113657177,0.0,18.6104
HfGaNi,3,0.5773502691896257,0.4807498567691361,0.4152436465385057,0.389976937586229,0.3720410580113014,28.0,72.0,44.0,43.66666666666666,18.88888888888889,28.0,45.0,74.0,29.0,60.0,10.0,45.0,58.6934,178.49,119.7966,102.30213333333334,50.79191111111112,58.6934,302.91,2506.0,2203.09,1512.3033333333333,806.2622222222222,302.91,4.0,13.0,9.0,9.0,3.333333333333333,4.0,4.0,6.0,2.0,4.666666666666667,0.888888888888889,4.0,122.0,175.0,53.0,140.33333333333334,23.111111111111114,122.0,1.3,1.91,0.6099999999999999,1.6733333333333336,0.2488888888888888,1.3,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,2.0,10.0,8.0,6.666666666666667,3.1111111111111107,2.0,0.0,14.0,14.0,4.666666666666667,6.222222222222222,0.0,10.0,18.0,8.0,13.666666666666666,2.888888888888889,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.6666666666666667,2.2222222222222223,0.0,0.0,8.0,8.0,3.333333333333333,3.111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,5.0,2.0,2.0,10.32,22.2,11.88,17.125833333333336,4.537222222222222,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.1984649,0.2646198666666666,0.0,64.0,225.0,161.0,161.0,64.66666666666667,64.0,2.0,0.3333333333333333,6.666666666666667,4.666666666666667,False,0.0888292792566212,0.0171424577639456,-0.643771121111,-0.0003831222222219,-6.82838272778,-0.0966181821541,0.0,15.4272
Pr(AlZn)2,3,0.6000000000000001,0.5142563181316472,0.4609063239604281,0.4418818424353128,0.4287303134918266,13.0,59.0,46.0,29.0,12.8,13.0,17.0,73.0,56.0,60.2,17.279999999999998,69.0,26.9815386,140.90765,113.9261114,65.12614543999999,30.515685471999998,26.9815386,692.68,1204.0,511.3200000000001,891.26,158.86400000000003,692.68,3.0,13.0,10.0,10.6,3.04,12.0,3.0,6.0,3.0,4.0,0.8,3.0,121.0,203.0,82.0,137.8,26.080000000000005,121.0,1.13,1.65,0.52,1.5299999999999998,0.1600000000000001,1.61,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,10.0,10.0,4.0,4.8,0.0,0.0,3.0,3.0,0.6,0.96,0.0,3.0,12.0,9.0,7.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,2.2,3.5200000000000005,0.0,0.0,11.0,11.0,4.2,3.3599999999999994,0.0,13.96,35.675,21.715,19.311,6.545599999999999,13.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,206.4,14.88,194.0,2.0,0.4,4.0,0.6,False,0.0653657474825513,0.0097710483668837,-0.4433932575,0.00090954,-3.403061084,-0.0718454590945,0.0,19.5286
Nd2InNi2,3,0.6000000000000001,0.5142563181316472,0.4609063239604281,0.4418818424353128,0.4287303134918266,28.0,60.0,32.0,45.0,13.6,28.0,19.0,75.0,56.0,47.0,22.4,19.0,58.6934,144.242,85.5486,104.13776,36.355488,58.6934,429.75,1728.0,1298.25,1294.75,346.6,1294.0,3.0,13.0,10.0,7.8,3.8400000000000007,3.0,4.0,6.0,2.0,5.0,0.8,4.0,124.0,201.0,77.0,158.4,34.08,124.0,1.14,1.91,0.77,1.5759999999999998,0.3488,1.14,2.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,10.0,10.0,5.2,4.159999999999999,0.0,0.0,4.0,4.0,1.6,1.9200000000000004,0.0,6.0,13.0,7.0,9.0,2.4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.6,0.0,0.0,2.0,2.0,0.8,0.9600000000000002,0.0,0.0,10.0,10.0,4.0,4.8,0.0,2.0,10.0,8.0,5.8,3.3599999999999994,2.0,10.32,34.81,24.49,22.904000000000003,10.0672,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.23815788,0.285789456,0.0,139.0,225.0,86.0,195.4,23.68,194.0,2.0,0.2,5.2,1.6,False,0.137762910230166,0.0301658796498751,-0.4440843889999999,-0.00128305,-5.119886483,-0.031074137,0.0,21.7505
