epoch,train,partialtrain,Rsplt1,Rsplt2,Rsplt3,Rsplt4,Rsplt5,RspltAVE,Xshft,pizeo,statY,infoY,BLANK,best_train,best_partialtrain,best_Rsplt1,best_Rsplt2,best_Rsplt3,best_Rsplt4,best_Rsplt5,best_Rsplt_AVE,best_Xshft,best_pizeo,best_statY,best_infoY,save,attack_gamma
750,31.5098,54.9206,21.4121,21.6752,21.1259,21.6149,22.0530,21.5762,28.4917,20.0600,19.9961,8.6572,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
751,506.5051,110.5799,357.1214,352.3441,361.8823,360.1387,352.9717,356.8916,449.5877,583.2254,760.2941,1138.4083,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
752,131.6212,249.5334,118.4391,119.6343,117.2229,118.9504,121.0545,119.0602,121.5773,55.3447,91.8141,35.8043,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
753,1414.8778,122.0320,1490.2164,1486.1581,1469.7349,1492.7839,1502.1238,1488.2034,1254.9703,1174.8257,1336.9329,1148.6897,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
754,26.3239,327.4802,21.7323,20.5494,20.3687,20.7085,24.4470,21.5612,73.1171,17.8788,29.5309,17.5835,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
755,226.3698,98.7874,329.9156,327.7430,324.9879,329.7059,333.1073,329.0920,405.1105,253.4375,265.1569,144.4266,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
756,535.6700,407.3334,568.7796,557.2532,563.1542,572.7096,565.1960,565.4185,800.2941,462.8027,649.3006,500.9142,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
757,116.4123,266.6262,128.9913,129.5080,131.9276,129.6851,129.2734,129.8771,168.3199,274.8899,246.1167,355.1292,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
758,82.1393,173.1759,68.5576,68.6162,67.4092,66.5124,67.5387,67.7268,55.8762,63.4801,56.6951,41.9986,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
759,36.1809,167.6729,56.4771,55.2716,55.2216,55.5097,58.9638,56.2888,147.6335,29.3594,60.7787,15.8321,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
760,40.3929,116.1829,57.6317,57.5676,56.1496,57.2726,58.5675,57.4378,69.1151,45.5785,44.7892,29.3902,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
761,12.1459,78.1351,8.5104,8.7347,8.6217,8.6433,8.6919,8.6404,11.6530,9.3019,15.0913,8.5579,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
762,6.0537,42.8302,5.3825,5.3834,5.3362,5.2875,5.5251,5.3829,8.9158,4.6498,8.3849,2.5179,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
763,747.3271,131.4114,824.1750,822.0335,821.9553,823.5781,839.2177,826.1919,956.9495,1054.0798,929.2897,916.3737,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
764,39.3991,211.2387,51.9159,50.3741,51.8140,50.1725,51.7066,51.1966,93.6249,85.3255,95.2699,130.8975,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
765,125.7047,137.1280,76.7609,74.5424,74.9825,73.4919,73.5656,74.6687,126.3880,69.5308,106.2910,96.4115,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
766,45.0151,132.1452,52.7349,52.1107,53.4665,52.2137,52.7531,52.6558,68.5873,29.3365,45.5049,24.7318,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
767,115.6717,29.3936,163.4288,159.8053,166.6502,167.2179,163.5467,164.1298,300.4497,343.0738,316.9502,454.2888,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
768,47.6044,96.9696,39.2128,39.0950,37.0214,39.2799,39.5707,38.8360,35.1800,5.0578,43.9323,1.7201,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
769,91.0154,118.2524,109.5746,105.1726,108.5036,109.3788,106.5214,107.8302,136.4010,170.5359,140.5267,172.6815,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
770,86.3969,101.1790,176.3212,167.8608,173.3543,173.2690,175.2839,173.2178,214.1167,236.2118,152.9537,154.6339,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
771,73.9435,138.6683,191.3641,187.3008,188.1619,189.4872,192.5271,189.7682,195.1249,108.8671,105.4190,53.7722,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
772,37.3659,156.3520,43.7775,42.4161,43.1376,43.4171,43.3105,43.2118,83.5092,29.8988,54.9660,61.4519,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
773,82.1205,100.5489,98.3939,97.3709,92.9369,95.5684,100.2296,96.8999,124.9272,57.2558,89.3300,32.5971,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
774,29.5514,571.8501,21.5518,21.9224,21.5996,20.8472,20.2765,21.2395,38.8230,35.7010,49.8315,64.8010,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
775,313.4871,298.6795,428.7411,424.8716,414.4431,434.4601,431.2769,426.7586,351.8786,218.2782,250.5891,85.1342,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
776,235.0895,556.5052,161.9445,164.1736,162.3350,164.7167,164.8955,163.6130,291.2058,80.6047,211.7704,94.8337,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
777,18.8218,71.3999,38.8574,35.9478,37.9897,37.9360,37.9934,37.7449,41.6808,54.3802,29.3836,33.4596,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
778,14.9672,185.5550,14.1830,13.8096,13.7701,13.8820,14.5820,14.0453,29.0031,17.1663,17.1752,17.4568,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
779,125.5375,191.0998,152.5503,151.6782,154.3533,157.8012,154.5992,154.1965,165.7018,182.1320,233.7275,248.3508,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
780,16.6258,85.4906,25.5593,24.4903,24.9529,24.7275,27.2249,25.3910,66.9418,52.4840,23.9360,27.9430,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
781,8.4662,25.9647,7.2947,7.3199,7.6309,7.7572,7.4980,7.5001,8.2555,5.8913,15.4832,7.5866,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
782,59.1662,60.5639,44.4325,44.4951,44.1519,45.5664,44.2442,44.5780,77.4037,49.1003,64.3396,43.2457,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
783,34.3144,98.9856,33.6170,32.8572,33.7406,34.4438,35.2581,33.9833,46.6754,69.6128,53.2716,52.1923,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
784,176.8129,115.7100,176.2435,175.6121,170.4605,175.9672,181.9043,176.0375,229.0768,92.5391,215.3146,102.9307,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
785,120.6526,230.9473,215.0559,207.2837,204.6455,210.5968,215.4576,210.6079,230.6434,104.8196,135.5340,39.3802,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
786,29.2669,134.4480,43.1155,42.2730,42.0953,42.5749,44.2111,42.8540,47.6871,12.9052,29.6889,4.9052,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
787,256.4411,90.8416,309.5504,303.7755,299.2563,307.6764,310.9710,306.2459,407.4575,231.8295,290.9831,149.2176,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
788,16.6377,263.5174,31.2696,29.9487,30.8266,30.2421,30.8689,30.6312,77.2378,123.5266,66.7777,111.9653,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
789,39.6543,75.5975,26.1171,26.1072,26.7222,26.6837,26.4455,26.4152,26.0081,48.1359,34.7750,39.5010,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
790,46.6660,176.4534,47.5126,47.3601,47.8247,47.8019,47.0624,47.5123,36.2832,89.9299,63.0897,78.9005,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
791,5.9962,73.2935,13.5784,13.4576,13.0173,13.4707,14.1328,13.5314,17.3400,9.2212,11.7358,5.1855,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
792,43.9903,26.4660,45.0112,43.7898,44.1418,41.5066,42.9039,43.4707,83.2161,24.4317,49.2846,49.7366,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
793,99.8617,34.0959,118.2287,115.0753,117.3422,118.3151,118.9635,117.5849,117.9778,69.0934,94.7784,62.3993,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
794,51.5867,83.9299,89.9799,89.4552,88.4715,87.8739,91.7593,89.5080,75.3277,83.1406,48.2924,33.6574,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
795,19.6727,33.9095,23.4762,23.2961,23.1154,23.7606,24.4217,23.6140,34.7992,17.9759,29.3551,18.7495,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
796,69.2721,67.1697,47.6871,48.8258,48.4061,48.4142,51.0185,48.8703,67.4364,39.3852,70.3421,36.7762,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
797,23.2699,65.8444,38.4334,38.3266,37.3520,38.1351,39.3283,38.3151,32.9916,13.7509,19.0909,3.4646,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
798,13.9918,73.9833,11.5978,11.4172,11.9491,11.6032,12.0679,11.7270,21.0523,14.8937,16.2191,12.6760,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
799,44.8317,82.2228,30.6542,31.1025,32.7483,31.4215,30.8805,31.3614,74.1850,77.2924,80.7137,146.4625,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
800,36.6325,203.4494,28.4871,28.6852,29.2813,28.1315,30.1114,28.9393,38.7017,70.2527,66.4396,112.8083,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
801,23.0131,77.7486,20.1712,19.7152,19.1291,19.7367,21.6172,20.0739,91.1777,10.7363,38.6255,6.0849,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
802,45.0556,72.5528,55.0591,51.3642,54.4278,53.0849,52.2067,53.2285,108.9133,173.6119,129.4771,206.8897,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
803,192.3378,89.7623,253.5509,256.1913,252.3645,253.9363,264.3112,256.0708,168.6143,79.8841,110.9667,16.8776,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
804,87.3074,65.6500,113.6060,113.2347,113.2940,114.3506,117.0641,114.3099,176.2121,141.8359,137.2276,115.2279,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
805,37.1943,99.9945,33.2847,33.1885,33.7197,33.6278,33.8871,33.5416,58.5734,56.9895,62.0906,74.7593,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
806,83.8355,97.4265,109.9913,111.1638,108.3932,112.0066,114.0168,111.1143,157.9726,27.3719,80.0780,6.1609,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
807,175.4459,62.5280,213.3466,213.2538,213.1596,211.8785,214.1499,213.1577,214.8518,157.5646,179.0069,123.6062,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
808,290.8630,155.6473,251.8353,245.8425,256.4979,241.8793,248.6130,248.9336,367.9253,283.8663,293.7007,332.2297,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
809,6.8157,68.0878,8.0926,7.8119,8.1409,8.1545,8.0826,8.0565,15.3401,29.3829,24.4610,47.3857,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.8240,[],"tensor([38.7024], device='cuda:0')"
810,23.6975,52.2007,21.2096,19.9948,19.9189,19.8527,21.6242,20.5200,28.3973,2.9821,33.4439,0.7084,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.7084,['infoY'],"tensor([38.7024], device='cuda:0')"
811,12.1901,135.0454,18.3178,17.8271,17.6798,18.4630,18.6784,18.1932,16.2669,11.9094,22.4670,29.8227,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.7084,[],"tensor([38.7024], device='cuda:0')"
812,105.6227,53.9372,92.8594,93.3412,89.6335,93.6054,96.1375,93.1154,91.5190,62.1580,83.0677,32.6408,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.7084,[],"tensor([38.7024], device='cuda:0')"
813,267.0290,95.8029,213.1944,218.7498,214.4366,213.1014,214.1027,214.7170,304.1407,355.7332,350.1840,357.6106,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.7084,[],"tensor([38.7024], device='cuda:0')"
814,38.1898,192.9858,44.3011,45.2701,43.4917,44.8997,46.1140,44.8153,68.6978,57.5998,50.2386,47.8174,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.7084,[],"tensor([38.7024], device='cuda:0')"
815,534.0568,125.8924,446.4710,452.0206,443.3625,463.7803,455.3075,452.1884,949.5336,435.1390,635.9929,401.2355,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.7084,[],"tensor([38.7024], device='cuda:0')"
816,78.3436,627.1266,66.0212,68.3152,66.4997,64.4101,67.3580,66.5208,57.9111,74.6811,62.7175,55.5838,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.7084,[],"tensor([38.7024], device='cuda:0')"
817,7.3031,62.5360,18.9399,19.1644,18.6884,19.4690,20.0427,19.2609,23.4031,28.8316,21.0532,37.4158,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.7084,[],"tensor([38.7024], device='cuda:0')"
818,42.3489,71.6727,60.0720,58.5583,59.3739,59.4123,60.2634,59.5360,82.5557,82.8176,80.0602,86.8741,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.7084,[],"tensor([38.7024], device='cuda:0')"
819,37.7685,152.6809,34.7135,33.7356,34.1517,34.0339,34.7025,34.2675,34.5508,32.0385,43.0989,32.2861,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.7084,[],"tensor([38.7024], device='cuda:0')"
820,132.9446,89.5950,115.6554,114.4121,113.0938,113.4355,115.8650,114.4924,125.0877,44.5863,92.8866,25.2273,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.7084,[],"tensor([38.7024], device='cuda:0')"
821,74.5093,127.5057,166.2864,162.5512,163.6390,165.4622,167.2375,165.0353,151.4963,113.4659,118.4964,71.4929,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.7084,[],"tensor([38.7024], device='cuda:0')"
822,6.2428,21.8024,10.2688,10.7060,10.5212,10.3353,10.7639,10.5190,8.2003,10.4799,11.6038,12.4753,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.7084,[],"tensor([38.7024], device='cuda:0')"
823,120.5708,54.4697,79.7102,76.5722,77.3058,77.6325,78.9963,78.0434,169.1940,38.7298,137.4498,44.0770,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.7084,[],"tensor([38.7024], device='cuda:0')"
824,25.2322,334.8687,42.3518,43.8492,42.4927,41.9032,44.9722,43.1138,61.8164,28.5830,65.1637,25.9145,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.7084,[],"tensor([38.7024], device='cuda:0')"
825,37.0038,69.9394,54.7669,55.3885,56.2946,56.1796,57.1297,55.9519,157.7981,144.5601,99.6929,121.7976,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.7084,[],"tensor([38.7024], device='cuda:0')"
826,87.2528,141.3688,85.3848,84.9085,85.7874,87.6801,87.0402,86.1602,129.8749,107.6856,116.6750,123.8518,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.7084,[],"tensor([38.7024], device='cuda:0')"
827,233.0202,76.6386,259.8561,267.6470,263.9379,275.3022,276.8729,268.7232,476.9860,52.0467,204.2116,27.2669,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.7084,[],"tensor([38.7024], device='cuda:0')"
828,12.6840,155.1641,16.0096,14.9457,14.9654,14.8606,16.2331,15.4029,25.8917,19.7294,25.6388,10.8477,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.7084,[],"tensor([38.7024], device='cuda:0')"
829,208.0587,67.9047,248.1138,252.0133,251.6633,250.4753,255.5197,251.5571,365.4109,410.1511,325.0645,396.5544,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.7084,[],"tensor([38.7024], device='cuda:0')"
830,55.5926,114.7086,38.1194,38.4198,37.5989,38.5786,39.0413,38.3516,83.0114,19.8302,55.9441,20.6391,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.7084,[],"tensor([38.7024], device='cuda:0')"
831,27.6647,52.8542,27.3101,26.7159,27.4158,27.5900,27.6632,27.3390,53.5351,41.6809,51.7749,53.7048,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.7084,[],"tensor([38.7024], device='cuda:0')"
832,240.1753,81.7632,311.8002,305.1425,314.3231,309.3756,306.5336,309.4350,410.0910,679.7775,469.9617,707.5200,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.7084,[],"tensor([38.7024], device='cuda:0')"
833,12.3563,175.7249,24.0452,20.9987,23.1605,22.6295,22.7434,22.7155,70.2918,25.8628,34.4864,17.9299,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.7084,[],"tensor([38.7024], device='cuda:0')"
834,165.5747,99.1709,271.3248,271.6993,284.8670,277.2100,276.9046,276.4011,386.9228,468.9633,523.5721,712.6206,                         ,0.9400,7.6678,1.8870,1.8319,1.8875,1.8782,1.8914,1.8752,2.3654,1.8695,4.0283,0.7084,[],"tensor([38.7024], device='cuda:0')"
